URLLength,IsDomainIP,HasObfuscation,NoOfSubDomain,IsHTTPS,URLSimilarityIndex,NoOfEqualsInURL,NoOfQMarkInURL,SpacialCharRatioInURL,DomainLength,TLDLegitimateProb,CharContinuationRate,URLCharProb,TLDLength,NoOfiFrame,NoOfPopup,HasHiddenFields,NoOfSelfRedirect,HasExternalFormSubmit,HasSubmitButton,HasPasswordField,HasSocialNet
32,0,0,1,1,65.625,0,0,0.1875,23,0.95,0.0968,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,73.5294,0,0,0.1471,26,0.95,0.1515,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,72.0,0,0,0.2,17,0.95,0.1667,1.0,3,1,0,0,96,0,1,0,1
27,0,0,1,0,66.6667,0,0,0.1852,20,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
29,0,0,2,1,79.3103,0,0,0.2069,21,0.5,0.1786,1.0,2,0,0,0,0,0,0,0,0
54,0,0,0,1,83.3333,0,0,0.1481,22,0.95,0.0377,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,75.0,0,0,0.1786,20,0.9,0.1481,1.0,3,0,0,0,0,0,0,0,0
50,0,0,2,1,76.0,0,0,0.18,41,0.5,0.0816,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,44.4444,0,0,0.1852,19,0.55,0.1538,1.0,4,0,0,0,0,0,0,0,0
29,0,0,1,1,68.9655,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,79.1667,0,0,0.2083,16,0.95,0.1739,1.0,3,6,0,1,49,0,1,0,1
56,0,0,2,1,85.7143,0,0,0.1786,47,0.5,0.0545,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,70.5882,0,0,0.1765,26,0.95,0.1212,1.0,3,0,0,0,0,0,0,0,0
69,0,0,1,1,86.9565,0,0,0.1739,18,0.5,0.0588,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,72.0,0,0,0.2,17,0.85,0.1667,1.0,3,0,0,0,0,0,0,0,0
18,0,0,1,0,55.5556,0,0,0.2778,11,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0
83,0,0,2,1,90.3614,0,0,0.0843,74,0.5,0.0244,1.0,4,0,0,0,0,0,0,0,0
47,0,0,1,1,74.4681,0,0,0.1702,38,0.5,0.1087,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,0,66.6667,0,0,0.1515,26,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
22,0,0,2,1,72.7273,0,0,0.2727,14,0.88,0.1905,1.0,2,1,1,1,1,0,1,0,0
29,0,0,1,1,72.4138,0,0,0.1724,21,0.9,0.2143,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,67.6471,0,0,0.1471,26,0.88,0.1212,1.0,2,0,0,0,79,0,0,0,1
21,0,0,1,1,61.9048,0,0,0.2381,13,0.88,0.2,1.0,2,0,0,0,1,0,0,0,0
20,0,0,1,1,70.0,0,0,0.25,12,0.99,0.2105,1.0,3,0,0,1,2,0,1,0,0
27,0,0,1,1,62.963,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,73.3333,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,1,40.9091,0,0,0.2273,14,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0
83,0,0,2,1,86.747,0,0,0.0843,74,0.5,0.0488,1.0,4,0,0,0,0,0,0,0,0
48,0,0,2,0,81.25,0,0,0.2083,27,0.88,0.0851,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
32,0,0,3,1,75.0,0,0,0.2188,24,0.5,0.1613,1.0,2,0,0,0,0,0,0,0,0
34,0,0,1,1,55.8824,0,0,0.2059,25,0.95,0.1212,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,1,71.0526,0,0,0.1579,30,0.95,0.1081,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,1,68.4211,0,0,0.1842,29,0.95,0.0811,1.0,3,0,0,0,0,0,0,0,0
70,0,0,1,1,68.5714,1,1,0.1857,34,0.95,0.0435,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,82.1429,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,56.0,0,0,0.2,17,0.95,0.1667,1.0,3,1,0,1,0,0,1,0,1
28,0,0,1,1,64.2857,0,0,0.25,20,0.88,0.1852,1.0,2,0,0,0,0,0,0,0,0
22,0,0,2,0,63.6364,0,0,0.2727,15,0.5,0.1905,1.0,2,0,9,0,0,0,0,0,1
34,0,0,1,1,61.7647,0,0,0.2059,25,0.95,0.1212,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,77.4194,0,0,0.1613,23,0.95,0.1333,1.0,3,1,0,0,0,0,1,0,1
32,0,0,1,1,59.375,0,0,0.25,23,0.5,0.0968,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,80.6452,0,0,0.1935,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0
23,0,0,2,1,69.5652,0,0,0.2609,15,0.9,0.1818,1.0,2,0,0,0,1,0,1,0,1
24,0,0,1,1,54.1667,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,191,0,0,0,1
110,0,0,0,0,87.2727,1,1,0.1636,18,0.88,0.0367,1.0,2,0,0,0,0,0,0,0,0
25,0,0,2,1,72.0,0,0,0.24,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,0,76.9231,0,0,0.1923,19,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,75.0,0,0,0.1875,23,0.8,0.0645,1.0,2,0,0,0,0,0,0,0,0
18,0,0,0,0,50.0,0,0,0.2778,10,0.95,0.2353,1.0,3,0,0,0,0,0,0,0,0
21,0,0,1,1,66.6667,0,0,0.2381,13,0.5,0.2,1.0,2,0,0,1,0,1,1,0,0
33,0,0,1,1,72.7273,0,0,0.1818,24,0.95,0.0625,1.0,3,0,0,0,0,0,0,0,0
91,0,0,2,1,85.7143,0,0,0.0879,73,0.5,0.0444,1.0,4,0,0,0,0,0,0,0,0
29,0,0,1,1,68.9655,0,0,0.1724,21,0.88,0.1429,1.0,2,0,0,0,0,0,0,0,0
34,0,0,2,1,73.5294,0,0,0.1765,26,0.88,0.1212,1.0,2,0,0,0,0,0,0,0,0
27,0,0,3,1,59.2593,0,0,0.2593,19,0.85,0.1538,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,56.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,0,54.1667,0,0,0.2083,17,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
32,0,0,2,1,68.75,0,0,0.2188,24,0.9,0.129,1.0,2,0,0,0,0,0,0,0,0
26,0,0,2,0,57.6923,0,0,0.2308,19,0.5,0.16,1.0,3,0,0,0,0,0,0,0,0
27,0,0,2,0,74.0741,0,0,0.2222,20,0.5,0.1923,1.0,2,0,0,0,0,0,0,0,0
30,0,0,1,0,56.6667,0,0,0.2,22,0.95,0.069,1.0,3,0,0,0,0,0,0,0,0
83,0,0,2,1,91.5663,0,0,0.0843,74,0.5,0.0366,1.0,4,0,0,0,0,0,0,0,0
103,0,0,2,1,94.1748,0,0,0.1165,45,0.5,0.0392,1.0,2,0,0,0,0,0,0,0,0
23,0,0,1,1,78.2609,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,69.2308,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,206,0,1,0,1
187,1,0,2,0,97.3262,4,1,0.0909,13,0.5,0.0323,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,68.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,1,71.875,0,0,0.1562,24,0.9,0.129,1.0,3,0,2,1,133,1,1,0,1
19,0,0,1,1,47.3684,0,0,0.2632,11,0.5,0.2222,1.0,2,1,0,1,15,0,1,0,1
26,0,0,1,0,80.7692,0,0,0.1923,19,0.5,0.16,1.0,3,0,0,0,0,0,0,0,0
21,0,0,0,0,38.0952,0,0,0.1905,14,0.35,0.1,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,70.3704,0,0,0.1852,20,0.95,0.1923,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,76.9231,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,0,78.2609,0,0,0.2174,16,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,75.0,0,0,0.2083,16,0.9,0.1739,1.0,3,0,0,0,0,0,0,0,0
39,0,0,2,1,74.359,0,0,0.1538,31,0.9,0.1053,1.0,2,0,0,0,0,0,0,0,0
20,0,0,1,0,45.0,0,0,0.25,13,0.95,0.2105,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,0,80.0,0,0,0.1667,23,0.5,0.1724,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,57.6923,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
26,0,0,2,1,65.3846,0,0,0.2308,18,0.9,0.16,1.0,2,0,0,0,0,0,0,0,0
69,0,0,2,1,88.4058,0,0,0.1884,47,0.8,0.0588,1.0,2,0,0,0,0,0,0,0,0
27,0,0,1,1,70.3704,0,0,0.2593,18,0.5,0.1538,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,0,73.6842,0,0,0.1579,31,0.3,0.1081,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,55.5556,0,0,0.2222,18,0.5,0.0769,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,75.8621,0,0,0.1724,21,0.9,0.1786,1.0,3,1,0,0,9,0,1,0,1
179,0,0,1,1,93.8547,3,1,0.1788,57,0.85,0.0506,1.0,3,0,0,0,0,0,0,0,0
37,0,0,1,1,72.973,0,0,0.1892,21,0.88,0.1111,1.0,2,0,0,0,0,0,0,0,0
33,0,0,1,0,78.7879,0,0,0.1515,26,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
186,0,0,3,1,95.6989,3,1,0.1075,48,0.5,0.0486,0.9892,2,0,0,0,0,0,0,0,0
31,0,0,1,1,77.4194,0,0,0.1613,23,0.95,0.2333,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,0,66.6667,0,0,0.1667,23,0.5,0.1724,1.0,2,0,0,0,0,0,0,0,0
95,0,1,3,1,91.5789,0,0,0.1789,61,0.95,0.0319,0.9789,3,0,0,0,0,0,0,0,0
35,0,0,1,1,71.4286,0,0,0.1714,26,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,66.6667,0,0,0.1852,19,0.5,0.1538,1.0,6,2,0,1,111,0,1,0,1
27,0,0,1,1,74.0741,0,0,0.2222,18,0.5,0.1154,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,1,75.7576,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,1,0,1,1,0,1
37,0,0,1,1,75.6757,0,0,0.1351,29,0.95,0.1111,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,0,70.5882,0,0,0.1471,27,0.5,0.1212,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,0,57.6923,0,0,0.1923,19,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
24,0,0,2,1,70.8333,0,0,0.25,16,0.98,0.1739,1.0,3,0,0,0,0,0,0,0,0
23,0,0,2,1,56.5217,0,0,0.2609,15,0.5,0.1818,1.0,2,0,3,1,3,0,1,0,1
26,0,0,1,1,65.3846,0,0,0.1923,18,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0
42,0,0,1,1,85.7143,0,0,0.1667,33,0.95,0.0732,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,62.963,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
191,1,0,2,0,98.9529,5,3,0.2147,13,0.5,0.0684,0.9791,2,0,0,0,0,0,0,0,0
21,0,0,1,1,66.6667,0,0,0.2381,13,0.9,0.2,1.0,3,0,0,0,0,0,0,0,0
43,0,0,2,0,79.0698,0,0,0.1395,36,0.95,0.0952,1.0,3,0,0,0,0,0,0,0,0
22,0,0,2,1,45.4545,0,0,0.2727,14,0.9,0.1905,1.0,2,2,0,0,3,0,1,0,1
100,0,0,1,1,90.0,0,0,0.14,19,0.8,0.0707,1.0,2,0,0,0,0,0,0,0,0
36,0,0,1,1,69.4444,0,0,0.2222,27,0.95,0.0857,1.0,3,0,0,0,0,0,0,0,0
27,0,0,2,0,70.3704,0,0,0.2222,20,0.5,0.2308,1.0,2,0,0,0,0,0,0,0,0
20,0,0,1,1,65.0,0,0,0.25,12,0.9,0.2105,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,73.3333,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
89,0,0,2,1,87.6404,1,0,0.1573,25,0.5,0.0568,0.9551,2,0,0,0,0,0,0,0,0
50,0,0,1,0,70.0,0,0,0.2,24,0.35,0.0612,1.0,3,0,0,0,0,0,0,0,0
29,0,0,2,0,68.9655,0,0,0.2069,22,0.85,0.1786,1.0,3,0,0,0,0,0,0,0,0
42,0,0,2,1,78.5714,0,0,0.1667,33,0.8,0.0488,1.0,2,0,0,0,0,0,0,0,0
52,0,0,1,1,73.0769,0,0,0.1154,43,0.95,0.098,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,62.5,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,234,1,1,0,1
20,0,0,1,1,70.0,0,0,0.25,12,0.98,0.2105,1.0,3,0,0,0,4,1,1,0,1
369,0,1,2,1,98.916,8,1,0.1409,19,0.5,0.0245,0.9892,5,0,0,0,0,0,0,0,0
24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,1,0,0,0,1
25,0,0,1,0,52.0,0,0,0.24,18,0.5,0.25,1.0,3,0,0,0,0,0,0,0,0
54,0,0,2,1,87.037,0,0,0.1296,45,0.8,0.0377,1.0,2,0,0,0,0,0,0,0,0
41,0,0,2,1,78.0488,0,0,0.1463,33,0.9,0.1,1.0,2,0,0,0,0,0,0,0,0
63,0,0,1,1,87.3016,0,0,0.1746,17,0.5,0.0323,1.0,3,0,0,0,0,0,0,0,0
32,0,0,1,0,65.625,0,0,0.1875,25,0.95,0.1613,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,75.0,0,0,0.2143,19,0.95,0.0741,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,1,73.6842,0,0,0.1842,29,0.95,0.1081,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,64.2857,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
18,0,0,1,1,61.1111,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,0,62.5,0,0,0.25,17,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,58.3333,0,0,0.25,15,0.3,0.087,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,57.8947,0,0,0.2632,11,0.99,0.2222,1.0,3,4,2,1,9,0,1,0,1
25,0,0,2,1,76.0,0,0,0.24,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0
33,0,0,2,1,81.8182,0,0,0.1818,25,0.5,0.1562,1.0,2,0,0,0,0,0,0,0,0
22,0,0,1,0,68.1818,0,0,0.2273,15,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0
29,0,0,2,1,55.1724,0,0,0.2069,21,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,1,65.5172,0,0,0.1724,21,0.95,0.1786,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,96.2963,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
29,0,0,1,1,86.2069,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
23,0,0,2,0,65.2174,0,0,0.2609,16,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,85.2941,0,0,0.1471,26,0.95,0.1212,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,1,48.1481,0,0,0.1852,19,0.9,0.1538,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,0,68.1818,0,0,0.2273,15,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0
28,0,0,2,1,71.4286,0,0,0.2143,20,0.88,0.1852,1.0,2,0,0,0,0,0,0,0,0
93,0,0,0,1,91.3978,0,0,0.086,19,0.95,0.0217,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,69.5652,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0
27,0,0,2,0,74.0741,0,0,0.2222,20,0.95,0.1923,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,83.3333,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,66.6667,0,0,0.1852,20,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,58.3333,0,0,0.2083,16,0.5,0.1739,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,61.5385,0,0,0.3077,17,0.5,0.12,1.0,3,0,0,0,0,0,0,0,0
50,0,0,1,1,80.0,0,0,0.18,41,0.5,0.0408,1.0,2,0,0,0,0,0,0,0,0
63,0,1,2,1,87.3016,0,0,0.1587,30,0.5,0.0484,0.9841,2,0,0,0,0,0,0,0,0
30,0,0,1,1,70.0,0,0,0.2,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
55,0,0,2,1,92.7273,0,0,0.1273,46,0.8,0.0556,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,65.3846,0,0,0.1923,18,0.9,0.16,1.0,3,0,0,0,0,0,0,0,0
33,0,0,1,1,69.697,0,0,0.1818,24,0.95,0.0625,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,70.3704,0,0,0.1852,20,0.95,0.2308,1.0,3,0,0,0,0,0,0,0,0
44,0,0,2,1,79.5455,0,0,0.1591,35,0.8,0.0698,1.0,2,0,0,0,0,0,0,0,0
45,0,0,1,0,82.2222,0,0,0.1333,38,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,1,65.0,0,0,0.25,12,0.9,0.2105,1.0,3,0,0,0,0,0,0,0,0
53,0,0,2,0,79.2453,0,0,0.2075,25,0.9,0.0385,1.0,2,0,0,0,0,0,0,0,0
23,0,0,2,1,43.4783,0,0,0.2609,15,0.9,0.1818,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,68.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,76.9231,0,0,0.1923,18,0.95,0.24,1.0,3,0,0,0,14,0,0,0,1
20,0,0,1,1,50.0,0,0,0.25,12,0.95,0.2105,1.0,3,0,0,0,3,0,0,0,1
18,0,0,1,1,61.1111,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,28,0,1,0,1
22,0,0,1,1,59.0909,0,0,0.2273,14,0.5,0.2381,1.0,2,0,0,0,0,0,0,0,0
53,0,0,0,1,84.9057,0,0,0.1321,16,0.95,0.0962,1.0,3,0,0,0,0,0,0,0,0
50,0,0,4,0,88.0,0,0,0.22,31,0.3,0.0816,1.0,3,0,0,0,0,0,0,0,0
20,0,0,1,0,80.0,0,0,0.25,13,0.5,0.2105,1.0,2,0,0,0,0,0,0,0,0
22,0,0,1,1,68.1818,0,0,0.2273,14,0.5,0.1905,1.0,6,0,0,0,0,0,0,0,0
30,0,0,1,1,73.3333,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,66.6667,0,0,0.2222,20,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
28,0,0,2,1,57.1429,0,0,0.2143,20,0.88,0.1481,1.0,2,0,0,0,0,0,0,0,0
37,0,0,1,1,75.6757,0,0,0.1622,28,0.5,0.1111,1.0,3,0,0,0,0,0,0,0,0
69,0,0,0,1,82.6087,0,0,0.087,14,0.95,0.0294,1.0,3,0,0,0,0,0,0,0,0
54,0,0,3,0,85.1852,0,0,0.1481,46,0.5,0.1887,1.0,2,0,0,0,0,0,0,0,0
29,0,0,1,0,75.8621,0,0,0.1724,22,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0
25,0,0,0,0,60.0,0,0,0.24,17,0.5,0.0833,1.0,2,0,0,0,0,0,0,0,0
20,0,0,1,1,70.0,0,0,0.25,12,0.5,0.2105,1.0,2,0,0,0,213,0,1,0,1
28,0,0,1,1,57.1429,0,0,0.2143,20,0.5,0.1481,1.0,2,0,0,0,0,0,0,0,0
21,0,0,1,1,57.1429,0,0,0.2381,13,0.8,0.25,1.0,2,0,0,0,0,0,0,0,0
51,0,0,1,1,90.1961,0,0,0.1569,42,0.5,0.04,1.0,2,0,0,0,0,0,0,0,0
22,0,0,1,0,77.2727,0,0,0.2273,15,0.88,0.3333,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
55,0,0,2,1,80.0,0,0,0.1636,46,0.5,0.037,1.0,3,0,0,0,0,0,0,0,0
21,0,0,2,1,57.1429,0,0,0.2857,13,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0
20,0,0,1,1,70.0,0,0,0.25,12,0.5,0.2105,1.0,2,0,0,0,237,0,1,0,1
33,0,0,1,0,63.6364,0,0,0.1818,26,0.85,0.1562,1.0,3,0,0,0,0,0,0,0,0
27,0,0,0,0,44.4444,0,0,0.1852,19,0.9,0.1154,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,1,54.5455,0,0,0.2273,14,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0
24,0,0,1,1,66.6667,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
63,0,0,0,1,87.3016,0,0,0.1746,20,0.95,0.0645,1.0,3,0,0,0,0,0,0,0,0
44,0,0,0,1,81.8182,0,0,0.1818,13,0.5,0.0465,1.0,2,0,0,0,68,0,1,0,1
26,0,0,1,1,57.6923,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0
30,0,0,0,0,53.3333,0,0,0.2,22,0.95,0.069,1.0,3,0,0,0,0,0,0,0,0
30,0,0,1,1,60.0,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,70.3704,0,0,0.2222,19,0.95,0.1154,1.0,3,0,0,0,0,0,0,0,0
19,0,0,1,1,63.1579,0,0,0.2632,11,0.5,0.2778,1.0,2,0,0,1,0,1,1,0,1
24,0,0,2,1,62.5,0,0,0.25,16,0.5,0.1739,1.0,2,0,0,0,0,0,0,0,0
23,0,0,2,0,56.5217,0,0,0.3043,16,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0
26,0,0,1,1,61.5385,0,0,0.1923,18,0.55,0.2,1.0,4,0,0,0,0,0,0,0,0
30,0,0,1,0,83.3333,0,0,0.1667,23,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0
33,0,0,2,0,75.7576,0,0,0.1818,26,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
46,0,0,1,1,82.6087,0,0,0.2174,19,0.8,0.0889,1.0,2,0,0,0,0,0,0,0,0
46,0,0,1,1,78.2609,0,0,0.1522,37,0.95,0.0667,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,67.7419,0,0,0.1613,23,0.85,0.1333,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,75.0,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0
22,0,0,1,0,59.0909,0,0,0.2273,15,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0
38,0,0,1,1,63.1579,0,0,0.1842,29,0.95,0.0811,1.0,3,0,0,0,0,0,0,0,0
28,0,0,1,1,64.2857,0,0,0.1786,20,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0
27,0,0,1,0,66.6667,0,0,0.1852,20,0.5,0.1538,1.0,2,0,0,0,0,0,0,0,0
40,0,0,1,1,72.5,0,0,0.2,28,0.85,0.0769,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,1,68.0,0,0,0.24,17,0.85,0.1667,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0
24,0,0,1,1,50.0,0,0,0.2083,16,0.95,0.2174,1.0,3,0,0,0,0,0,0,0,0
34,0,0,1,1,79.4118,0,0,0.1765,25,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0
40,0,0,1,1,77.5,0,0,0.175,31,0.95,0.0769,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,0,65.3846,0,0,0.1923,19,0.5,0.16,1.0,2,0,0,0,0,0,0,0,0
36,0,0,0,1,66.6667,0,0,0.1667,11,0.95,0.0857,1.0,3,0,0,0,34,0,1,0,0
34,0,0,1,0,79.4118,0,0,0.1765,26,0.5,0.0606,1.0,2,0,0,0,0,0,0,0,0
20,0,0,1,1,70.0,0,0,0.25,12,0.9,0.2105,1.0,3,0,0,0,0,0,0,0,0
201,0,0,1,1,96.0199,2,1,0.1443,12,0.5,0.05,0.9851,2,0,0,0,0,0,0,0,0
22,0,0,2,1,68.1818,0,0,0.2727,14,0.5,0.2381,1.0,2,0,0,0,0,0,0,0,0
46,0,0,0,1,84.7826,0,0,0.1522,37,0.95,0.0444,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,52.0,0,0,0.2,18,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
18,0,0,1,1,61.1111,0,0,0.2778,10,0.88,0.2353,1.0,2,0,0,0,0,0,0,0,0
31,0,0,3,1,83.871,0,0,0.2258,23,0.5,0.1333,1.0,2,0,0,0,0,0,0,0,0
27,0,0,1,1,66.6667,0,0,0.1852,19,0.95,0.1538,1.0,3,0,0,0,0,0,0,0,0
31,0,0,1,1,67.7419,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0
26,0,0,1,1,69.2308,0,0,0.1923,18,0.95,0.16,1.0,3,1,0,0,0,0,1,0,1
20,0,0,1,1,65.0,0,0,0.25,12,0.95,0.2632,1.0,3,0,0,0,0,0,0,0,0
25,0,0,1,0,60.0,0,0,0.2,18,0.9,0.1667,1.0,2,0,0,0,0,0,0,0,0
122,0,0,4,0,90.1639,1,1,0.123,45,0.95,0.0413,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,78.2609,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0
55,0,0,2,1,80.0,0,0,0.1818,47,0.8,0.1481,1.0,2,0,0,0,0,0,0,0,0
19,0,0,1,1,57.8947,0,0,0.2632,11,0.9,0.2222,1.0,3,0,0,0,0,0,0,0,0
23,0,0,1,1,73.913,0,0,0.2174,15,0.5,0.1818,1.0,2,0,0,0,0,0,0,0,0
25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0
